Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Distance_from_Home,Gender,Exam_Score,Study_Efficiency,Sleep_Category,Improvement_Potential,Has_Tutoring
20,70,1.0,1.0,1,7,91,1.0,1,1.0,0.0,1,0.0,2,0,0.0,1,63,0.28169014084507044,Normal,4.333333333333333,1
11,97,1.0,1.0,0,7,91,1.0,1,1.0,1.0,1,2.0,4,0,2.0,1,69,0.11224489795918367,Normal,7.583333333333333,1
20,63,1.0,1.0,0,7,72,0.0,1,3.0,0.0,1,0.0,5,1,2.0,1,63,0.3125,Normal,3.4285714285714284,1
26,77,1.0,1.0,1,8,61,1.0,1,1.0,0.0,1,1.0,4,0,1.0,1,67,0.3333333333333333,Good,2.259259259259259,1
20,81,1.0,0.0,0,8,69,1.0,1,1.0,1.0,0,1.0,2,0,2.0,0,65,0.24390243902439024,Good,3.2857142857142856,1
25,96,1.0,2.0,0,8,88,1.0,1,0.0,0.0,0,1.0,1,0,2.0,1,71,0.25773195876288657,Good,3.3846153846153846,0
14,100,1.0,1.0,1,4,100,1.0,1,3.0,0.0,1,1.0,3,0,1.0,0,71,0.13861386138613863,Low,6.666666666666667,1
20,90,1.0,1.0,0,7,78,2.0,1,0.0,1.0,1,2.0,4,1,0.0,1,69,0.21978021978021978,Normal,3.7142857142857144,0
16,99,1.0,2.0,1,7,60,1.0,1,2.0,0.0,0,1.0,3,0,1.0,1,71,0.16,Normal,3.5294117647058822,1
24,91,0.0,1.0,1,8,52,1.0,1,1.0,0.0,1,1.0,5,0,2.0,1,68,0.2608695652173913,Good,2.08,1
20,99,0.0,1.0,1,7,97,1.0,1,2.0,0.0,1,1.0,0,0,2.0,1,70,0.2,Normal,4.619047619047619,1
24,88,1.0,2.0,1,8,74,1.0,1,0.0,0.0,0,1.0,3,0,2.0,1,71,0.2696629213483146,Good,2.96,0
27,63,1.0,1.0,1,6,86,1.0,1,1.0,1.0,1,2.0,4,0,2.0,0,68,0.421875,Normal,3.0714285714285716,1
24,76,0.0,2.0,0,8,83,1.0,1,1.0,2.0,0,2.0,4,0,2.0,0,69,0.3116883116883117,Good,3.32,1
22,86,1.0,1.0,1,9,95,1.0,1,3.5,1.0,0,2.0,2,0,2.0,1,71,0.25287356321839083,Good,4.130434782608695,1
14,74,2.0,1.0,0,5,63,0.0,0,2.0,0.0,0,2.0,3,0,0.0,0,63,0.18666666666666668,Low,4.2,1
20,71,0.0,1.0,0,5,72,1.0,1,3.5,1.0,1,2.0,4,0,1.0,1,66,0.2777777777777778,Low,3.4285714285714284,1
17,83,1.0,1.0,0,8,96,1.0,1,1.0,0.0,1,2.0,3,0,1.0,1,67,0.20238095238095238,Good,5.333333333333333,1
18,97,2.0,0.0,1,7,79,1.0,1,3.0,2.0,0,2.0,3,0,0.0,1,71,0.1836734693877551,Normal,4.157894736842105,1
18,61,0.0,0.0,0,9,54,1.0,1,0.0,1.0,1,1.0,2,0,2.0,0,59,0.2903225806451613,Good,2.8421052631578947,0
14,91,2.0,1.0,1,7,60,1.0,1,0.0,2.0,1,1.0,2,0,2.0,1,67,0.15217391304347827,Normal,4.0,0
8,89,2.0,2.0,0,8,62,1.0,1,2.0,1.0,1,2.0,4,1,1.0,1,66,0.08888888888888889,Good,6.888888888888889,1
16,99,0.0,2.0,1,6,100,2.0,1,1.0,2.0,1,2.0,3,0,0.0,0,72,0.16,Normal,5.882352941176471,1
21,97,2.0,2.0,0,8,61,0.0,1,0.0,0.0,1,1.0,3,1,2.0,0,70,0.21428571428571427,Good,2.772727272727273,0
12,90,1.0,1.0,1,8,93,0.0,1,3.0,2.0,1,1.0,3,0,2.0,0,68,0.13186813186813187,Good,7.153846153846154,1
20,81,0.0,1.0,0,6,54,0.0,1,0.0,0.0,1,2.0,2,0,1.0,0,63,0.24390243902439024,Normal,2.5714285714285716,0
31,68,1.0,1.0,0,9,59,1.0,1,3.0,2.0,1,1.0,2,0,2.0,0,69,0.4492753623188406,Good,1.84375,1
26,82,0.0,1.0,0,4,94,0.0,1,0.0,0.0,0,2.0,3,0,2.0,1,67,0.3132530120481928,Low,3.4814814814814814,0
30,91,1.0,2.0,1,7,95,0.0,1,1.0,1.0,1,2.0,3,0,2.0,0,75,0.32608695652173914,Normal,3.064516129032258,1
22,96,0.0,0.0,1,5,59,1.0,1,0.0,1.0,0,2.0,2,0,0.0,0,67,0.2268041237113402,Low,2.5652173913043477,0
27,92,2.0,2.0,1,5,61,1.0,1,0.0,1.0,0,2.0,3,0,2.0,1,74,0.2903225806451613,Low,2.1785714285714284,0
16,68,1.0,2.0,1,8,77,1.0,1,1.0,1.0,1,2.0,4,0,1.0,1,66,0.2318840579710145,Good,4.529411764705882,1
16,84,1.0,2.0,1,5,53,1.0,0,2.0,0.0,1,1.0,1,0,2.0,1,65,0.18823529411764706,Low,3.1176470588235294,1
4,73,0.0,1.0,1,5,97,2.0,1,1.0,0.0,1,0.0,1,0,2.0,1,60,0.05405405405405406,Low,19.4,1
27,60,1.0,2.0,0,8,68,2.0,1,1.0,1.0,0,0.0,4,1,0.0,0,63,0.4426229508196721,Good,2.4285714285714284,1
29,68,0.0,2.0,1,5,74,0.0,1,3.0,2.0,1,1.0,2,1,2.0,1,69,0.42028985507246375,Low,2.466666666666667,1
17,65,2.0,2.0,0,9,55,1.0,1,1.0,1.0,1,2.0,2,0,2.0,1,64,0.25757575757575757,Good,3.0555555555555554,1
18,94,0.0,1.0,1,8,52,1.0,1,1.0,1.0,0,2.0,4,0,2.0,0,68,0.18947368421052632,Good,2.736842105263158,1
15,70,1.0,1.0,0,6,73,0.0,1,2.0,1.0,1,2.0,4,0,1.0,1,63,0.2112676056338028,Normal,4.5625,1
22,71,1.0,1.0,1,8,56,0.0,1,0.0,1.0,1,1.0,2,0,2.0,1,65,0.3055555555555556,Good,2.4347826086956523,0
27,98,1.0,2.0,0,4,82,1.0,1,0.0,2.0,1,2.0,3,0,2.0,0,74,0.2727272727272727,Low,2.9285714285714284,0
10,75,1.0,2.0,1,8,90,1.0,1,2.0,0.0,1,2.0,2,0,1.0,1,65,0.13157894736842105,Good,8.181818181818182,1
22,60,1.0,1.0,1,5,52,1.0,1,0.0,0.0,1,0.0,2,0,2.0,0,61,0.36065573770491804,Low,2.260869565217391,0
18,71,1.0,2.0,1,6,81,1.0,1,1.0,0.0,1,2.0,3,0,2.0,1,66,0.25,Normal,4.2631578947368425,1
21,65,1.0,2.0,1,6,91,2.0,1,1.0,1.0,1,2.0,3,0,1.0,1,67,0.3181818181818182,Normal,4.136363636363637,1
23,64,2.0,1.0,1,9,72,1.0,1,0.0,0.0,1,2.0,3,0,2.0,1,66,0.35384615384615387,Good,3.0,0
19,63,2.0,1.0,0,6,98,2.0,1,3.5,2.0,0,2.0,2,0,2.0,1,69,0.296875,Normal,4.9,1
19,84,1.0,1.0,1,7,56,0.0,1,2.0,0.0,1,1.0,3,0,1.0,0,65,0.2235294117647059,Normal,2.8,1
19,68,2.0,2.0,0,6,66,1.0,1,2.0,1.0,1,1.0,3,0,0.0,0,65,0.2753623188405797,Normal,3.3,1
26,74,2.0,1.0,0,6,62,1.0,1,0.0,0.0,0,1.0,3,0,2.0,0,66,0.3466666666666667,Normal,2.2962962962962963,0
23,94,1.0,2.0,0,5,100,0.0,1,2.0,1.0,1,1.0,2,0,2.0,1,73,0.24210526315789474,Low,4.166666666666667,1
21,77,0.0,1.0,1,7,65,1.0,1,2.0,0.0,1,0.0,2,0,1.0,0,64,0.2692307692307692,Normal,2.9545454545454546,1
12,97,1.0,0.0,1,7,69,0.0,1,0.0,0.0,1,2.0,5,0,2.0,0,67,0.12244897959183673,Normal,5.3076923076923075,0
18,80,1.0,0.0,1,8,92,2.0,1,0.0,1.0,0,2.0,1,0,2.0,1,67,0.2222222222222222,Good,4.842105263157895,0
25,76,1.0,0.0,1,7,96,1.0,1,3.0,1.0,1,2.0,4,1,2.0,0,68,0.3246753246753247,Normal,3.6923076923076925,1
20,90,1.0,0.0,1,7,97,1.0,1,2.0,2.0,1,2.0,3,0,1.0,1,71,0.21978021978021978,Normal,4.619047619047619,1
24,63,1.0,1.0,1,8,78,1.0,1,0.0,0.0,0,0.0,3,0,2.0,1,64,0.375,Good,3.12,0
31,64,1.0,1.0,1,6,83,1.0,1,1.0,1.0,1,2.0,2,0,1.0,0,67,0.47692307692307695,Normal,2.59375,1
26,86,1.0,0.0,0,5,67,1.0,1,2.0,0.0,0,2.0,1,0,1.0,0,68,0.2988505747126437,Low,2.4814814814814814,1
21,79,0.0,1.0,1,8,80,2.0,1,1.0,0.0,0,0.0,3,0,2.0,1,67,0.2625,Good,3.6363636363636362,1
17,92,0.0,1.0,1,6,65,2.0,1,3.0,1.0,1,2.0,2,0,2.0,1,70,0.1827956989247312,Normal,3.611111111111111,1
5,97,1.0,0.0,1,7,87,1.0,1,2.0,1.0,0,1.0,3,1,0.0,0,64,0.05102040816326531,Normal,14.5,1
19,76,1.0,1.0,1,6,65,1.0,1,0.0,0.0,1,1.0,4,1,2.0,0,63,0.24675324675324675,Normal,3.25,0
18,84,2.0,2.0,0,6,94,1.0,1,3.0,2.0,1,1.0,4,0,2.0,1,71,0.21176470588235294,Normal,4.947368421052632,1
22,80,0.0,0.0,0,4,57,0.0,1,1.0,0.0,1,1.0,3,0,1.0,1,64,0.2716049382716049,Low,2.4782608695652173,1
19,99,0.0,0.0,0,8,79,2.0,1,3.0,1.0,0,2.0,4,0,2.0,1,70,0.19,Good,3.95,1
18,93,1.0,2.0,0,4,76,2.0,1,3.0,0.0,1,0.0,3,0,2.0,0,70,0.19148936170212766,Low,4.0,1
9,96,1.0,2.0,1,9,63,1.0,1,1.0,2.0,0,1.0,1,0,2.0,1,67,0.09278350515463918,Good,6.3,1
14,70,1.0,1.0,1,9,51,0.0,1,1.0,0.0,1,0.0,4,0,2.0,1,62,0.19718309859154928,Good,3.4,1
23,91,1.0,1.0,0,6,57,0.0,1,2.0,0.0,0,2.0,2,0,2.0,1,69,0.25,Normal,2.375,1
30,71,0.0,2.0,0,9,98,0.0,1,2.0,2.0,1,2.0,1,0,1.0,0,69,0.4166666666666667,Good,3.161290322580645,1
19,68,0.0,2.0,0,10,97,0.0,0,0.0,0.0,1,2.0,3,0,0.0,0,62,0.2753623188405797,Oversleep,4.85,0
22,98,0.0,1.0,0,7,56,2.0,1,1.0,2.0,0,1.0,1,0,2.0,0,70,0.2222222222222222,Normal,2.4347826086956523,1
26,61,1.0,1.0,1,8,69,2.0,1,2.0,1.0,1,2.0,3,0,2.0,1,66,0.41935483870967744,Good,2.5555555555555554,1
15,99,2.0,1.0,0,7,73,0.0,1,1.0,0.0,1,2.0,3,0,2.0,1,69,0.15,Normal,4.5625,1
22,66,1.0,0.0,1,9,74,1.0,1,3.0,0.0,1,0.0,3,0,2.0,0,65,0.3283582089552239,Good,3.217391304347826,1
16,93,0.0,2.0,1,5,65,0.0,1,0.0,1.0,1,0.0,3,0,2.0,0,66,0.1702127659574468,Low,3.823529411764706,0
25,71,2.0,1.0,1,7,96,0.0,1,2.0,0.0,1,2.0,3,0,2.0,0,69,0.3472222222222222,Normal,3.6923076923076925,1
21,74,2.0,1.0,1,8,95,0.0,1,1.0,1.0,0,2.0,5,1,0.0,0,66,0.28,Good,4.318181818181818,1
22,69,0.0,2.0,1,8,51,1.0,1,1.0,0.0,1,2.0,3,0,2.0,0,65,0.3142857142857143,Good,2.217391304347826,1
15,83,1.0,0.0,1,7,83,0.0,1,1.0,2.0,1,1.0,2,0,2.0,0,66,0.17857142857142858,Normal,5.1875,1
24,74,0.0,0.0,1,9,54,1.0,1,1.0,0.0,1,1.0,3,0,2.0,0,63,0.32,Good,2.16,1
33,86,0.0,1.0,1,7,80,1.0,1,0.0,0.0,1,1.0,3,0,2.0,0,72,0.3793103448275862,Normal,2.3529411764705883,0
14,61,1.0,1.0,1,7,93,0.0,1,3.0,1.0,1,0.0,2,0,1.0,1,62,0.22580645161290322,Normal,6.2,1
18,63,2.0,2.0,0,8,82,1.0,1,1.0,2.0,0,0.0,1,0,2.0,1,64,0.28125,Good,4.315789473684211,1
21,64,1.0,0.0,0,7,73,2.0,1,2.0,0.0,1,0.0,2,1,0.0,0,61,0.3230769230769231,Normal,3.3181818181818183,1
25,77,2.0,1.0,1,7,98,0.0,1,0.0,2.0,1,2.0,2,0,2.0,1,70,0.32051282051282054,Normal,3.769230769230769,0
17,93,1.0,1.0,0,6,87,1.0,1,1.0,0.0,0,0.0,2,0,1.0,0,67,0.18085106382978725,Normal,4.833333333333333,1
4,96,2.0,2.0,1,10,62,1.0,1,3.0,0.0,0,1.0,4,0,0.0,1,66,0.041237113402061855,Oversleep,12.4,1
28,70,1.0,1.0,1,6,69,1.0,1,2.0,0.0,1,2.0,4,1,2.0,1,66,0.39436619718309857,Normal,2.3793103448275863,1
25,83,0.0,1.0,1,8,88,0.0,1,1.0,1.0,1,1.0,3,1,2.0,1,68,0.2976190476190476,Good,3.3846153846153846,1
10,91,2.0,2.0,1,10,51,1.0,1,0.0,0.0,1,2.0,3,0,1.0,1,67,0.10869565217391304,Oversleep,4.636363636363637,0
16,72,1.0,2.0,0,5,53,1.0,1,1.0,2.0,1,2.0,3,0,2.0,1,65,0.2191780821917808,Low,3.1176470588235294,1
29,76,1.0,2.0,1,8,93,0.0,0,0.0,1.0,1,2.0,4,0,1.0,1,70,0.37662337662337664,Good,3.1,0
29,81,1.0,1.0,1,7,52,1.0,0,1.0,2.0,1,1.0,4,0,2.0,0,69,0.35365853658536583,Normal,1.7333333333333334,1
26,65,1.0,1.0,1,10,84,1.0,1,1.0,0.0,1,2.0,4,0,2.0,1,68,0.3939393939393939,Oversleep,3.111111111111111,1
19,61,1.0,1.0,0,6,66,1.0,1,0.0,2.0,1,1.0,1,0,2.0,1,61,0.3064516129032258,Normal,3.3,0
20,66,1.0,2.0,1,6,91,0.0,1,0.0,1.0,1,0.0,5,0,0.0,1,65,0.29850746268656714,Normal,4.333333333333333,0
19,85,2.0,2.0,0,7,92,1.0,1,3.0,1.0,1,1.0,2,0,2.0,0,71,0.22093023255813954,Normal,4.6,1
27,63,1.0,2.0,0,6,98,0.0,1,0.0,1.0,0,0.0,3,0,2.0,0,66,0.421875,Normal,3.5,0
15,68,1.0,2.0,0,6,55,1.0,0,0.0,2.0,0,2.0,3,0,2.0,0,62,0.21739130434782608,Normal,3.4375,0
15,74,0.0,0.0,0,10,71,1.0,1,0.0,0.0,1,0.0,2,0,2.0,1,61,0.2,Oversleep,4.4375,0
26,63,2.0,2.0,1,7,79,1.0,1,1.0,0.0,1,0.0,2,0,2.0,1,67,0.40625,Normal,2.925925925925926,1
20,68,1.0,2.0,1,6,96,1.0,1,0.0,0.0,1,1.0,3,0,2.0,0,66,0.2898550724637681,Normal,4.571428571428571,0
28,96,0.0,2.0,0,6,63,2.0,0,1.0,2.0,1,2.0,2,0,1.0,0,71,0.28865979381443296,Normal,2.1724137931034484,1
16,61,1.0,2.0,1,8,54,2.0,1,0.0,0.0,0,2.0,3,0,1.0,1,62,0.25806451612903225,Good,3.176470588235294,0
20,86,1.0,1.0,1,8,60,0.0,1,1.0,2.0,1,1.0,3,1,2.0,1,67,0.22988505747126436,Good,2.857142857142857,1
14,75,1.0,1.0,1,6,75,1.0,1,0.0,0.0,1,1.0,2,0,2.0,1,64,0.18421052631578946,Normal,5.0,0
20,87,1.0,0.0,0,5,84,1.0,1,2.0,1.0,0,1.0,3,0,2.0,1,68,0.22727272727272727,Low,4.0,1
11,84,1.0,1.0,1,7,85,2.0,1,3.0,1.0,1,1.0,4,0,1.0,0,67,0.12941176470588237,Normal,7.083333333333333,1
17,69,1.0,1.0,1,7,54,2.0,1,1.0,2.0,1,1.0,2,0,2.0,1,63,0.24285714285714285,Normal,3.0,1
11,94,2.0,2.0,0,6,88,1.0,1,2.0,1.0,1,2.0,4,0,2.0,1,70,0.11578947368421053,Normal,7.333333333333333,1
24,80,0.0,2.0,1,9,83,1.0,1,1.0,0.0,1,0.0,1,0,2.0,1,67,0.2962962962962963,Good,3.32,1
24,93,1.0,2.0,1,8,70,0.0,1,1.0,1.0,0,1.0,3,0,1.0,0,71,0.2553191489361702,Good,2.8,1
10,76,1.0,0.0,1,7,79,0.0,1,3.0,1.0,0,1.0,4,0,0.0,0,62,0.12987012987012986,Normal,7.181818181818182,1
28,99,1.0,1.0,1,6,88,1.0,1,3.0,0.0,1,2.0,4,0,2.0,0,75,0.28,Normal,3.0344827586206895,1
35,91,0.0,1.0,1,10,63,0.0,1,1.0,1.0,1,1.0,5,0,2.0,1,72,0.3804347826086957,Oversleep,1.75,1
20,99,1.0,0.0,1,5,97,0.0,1,3.5,2.0,1,1.0,3,0,2.0,0,73,0.2,Low,4.619047619047619,1
16,81,0.0,1.0,0,6,57,2.0,1,3.0,0.0,0,2.0,3,0,2.0,1,64,0.1951219512195122,Normal,3.3529411764705883,1
36,79,1.0,2.0,0,6,95,2.0,1,1.0,2.0,1,0.0,1,0,2.0,1,73,0.45,Normal,2.5675675675675675,1
12,90,1.0,0.0,1,7,87,0.0,1,2.0,0.0,1,1.0,2,0,0.0,1,66,0.13186813186813187,Normal,6.6923076923076925,1
20,95,0.0,0.0,0,8,83,2.0,1,1.0,1.0,0,2.0,3,0,2.0,0,69,0.20833333333333334,Good,3.9523809523809526,1
21,99,1.0,1.0,1,5,54,2.0,1,1.0,0.0,1,1.0,4,0,1.0,1,70,0.21,Low,2.4545454545454546,1
28,73,1.0,2.0,1,6,96,1.0,1,1.0,1.0,1,0.0,0,0,2.0,0,70,0.3783783783783784,Normal,3.310344827586207,1
22,92,2.0,2.0,0,8,65,1.0,1,0.0,1.0,0,2.0,2,0,1.0,1,71,0.23655913978494625,Good,2.8260869565217392,0
17,68,0.0,2.0,1,6,87,2.0,1,0.0,0.0,0,2.0,4,1,2.0,1,64,0.2463768115942029,Normal,4.833333333333333,0
14,82,1.0,2.0,0,6,94,0.0,1,3.5,1.0,0,0.0,4,0,2.0,1,71,0.1686746987951807,Normal,6.266666666666667,1
18,67,2.0,1.0,1,7,62,2.0,1,1.0,0.0,0,2.0,2,0,0.0,1,63,0.2647058823529412,Normal,3.263157894736842,1
14,74,2.0,2.0,1,6,96,0.0,1,2.0,0.0,1,1.0,4,0,2.0,1,68,0.18666666666666668,Normal,6.4,1
20,97,1.0,1.0,0,7,81,1.0,1,3.0,1.0,1,1.0,3,1,2.0,1,71,0.20408163265306123,Normal,3.857142857142857,1
17,66,1.0,1.0,1,8,83,1.0,1,3.5,1.0,0,0.0,5,0,1.0,1,65,0.2537313432835821,Good,4.611111111111111,1
11,85,2.0,1.0,1,7,96,1.0,0,1.0,0.0,1,1.0,3,0,2.0,1,66,0.12790697674418605,Normal,8.0,1
28,84,2.0,2.0,1,9,76,2.0,1,0.0,2.0,0,0.0,3,0,2.0,1,72,0.32941176470588235,Good,2.6206896551724137,0
17,65,2.0,2.0,1,8,72,0.0,1,1.0,0.0,1,2.0,4,0,1.0,1,65,0.25757575757575757,Good,4.0,1
12,73,0.0,1.0,0,7,82,1.0,0,1.0,0.0,1,2.0,3,0,0.0,1,60,0.16216216216216217,Normal,6.3076923076923075,1
19,83,0.0,1.0,0,7,78,2.0,0,2.0,0.0,1,2.0,4,0,1.0,1,67,0.2261904761904762,Normal,3.9,1
20,67,1.0,2.0,0,10,53,2.0,1,1.0,0.0,0,2.0,2,0,2.0,1,65,0.29411764705882354,Oversleep,2.5238095238095237,1
10,92,2.0,0.0,1,6,59,2.0,1,0.0,0.0,1,0.0,2,0,1.0,0,64,0.10752688172043011,Normal,5.363636363636363,0
22,99,2.0,2.0,1,7,51,1.0,1,2.0,2.0,1,0.0,4,1,1.0,1,72,0.22,Normal,2.217391304347826,1
14,69,2.0,1.0,0,6,55,1.0,1,3.0,0.0,0,2.0,2,0,1.0,1,62,0.2,Normal,3.6666666666666665,1
30,67,1.0,1.0,1,8,86,1.0,1,0.0,0.0,1,1.0,4,0,1.0,0,67,0.4411764705882353,Good,2.774193548387097,0
23,78,1.0,1.0,1,10,50,1.0,1,1.0,1.0,0,2.0,3,1,2.0,0,67,0.2911392405063291,Oversleep,2.0833333333333335,1
18,90,1.0,1.0,0,7,65,0.0,1,3.5,1.0,1,2.0,3,0,2.0,0,69,0.1978021978021978,Normal,3.4210526315789473,1
16,71,2.0,2.0,1,7,72,0.0,1,1.0,1.0,0,1.0,4,0,1.0,0,65,0.2222222222222222,Normal,4.235294117647059,1
19,61,1.0,2.0,0,7,97,0.0,1,0.0,1.0,1,0.0,3,1,0.0,1,62,0.3064516129032258,Normal,4.85,0
24,82,2.0,1.0,1,5,66,1.0,1,0.0,1.0,0,1.0,3,0,2.0,1,69,0.2891566265060241,Low,2.64,0
20,98,1.0,2.0,0,7,89,1.0,1,1.0,2.0,1,2.0,3,0,0.0,0,72,0.20202020202020202,Normal,4.238095238095238,1
19,76,0.0,2.0,1,10,70,0.0,1,1.0,0.0,1,0.0,3,0,0.0,0,63,0.24675324675324675,Oversleep,3.5,1
20,77,2.0,1.0,0,8,55,0.0,1,1.0,1.0,1,0.0,3,0,0.0,0,64,0.2564102564102564,Good,2.619047619047619,1
16,99,0.0,1.0,1,9,55,1.0,1,1.0,2.0,1,1.0,3,1,0.0,0,67,0.16,Good,3.235294117647059,1
18,88,1.0,1.0,0,9,72,2.0,1,2.0,2.0,1,1.0,4,0,1.0,1,70,0.20224719101123595,Good,3.789473684210526,1
7,89,2.0,0.0,1,6,53,1.0,1,3.0,0.0,0,1.0,2,0,1.0,1,64,0.07777777777777778,Normal,6.625,1
26,83,1.0,1.0,0,10,79,1.0,1,1.0,2.0,1,1.0,2,0,1.0,0,69,0.30952380952380953,Oversleep,2.925925925925926,1
22,99,2.0,2.0,0,4,75,0.0,1,2.0,1.0,0,0.0,4,0,2.0,0,72,0.22,Low,3.260869565217391,1
15,88,1.0,1.0,1,7,85,1.0,1,3.5,1.0,0,0.0,2,0,2.0,0,69,0.16853932584269662,Normal,5.3125,1
31,96,2.0,1.0,1,4,59,1.0,1,3.0,0.0,0,1.0,5,0,2.0,0,75,0.31958762886597936,Low,1.84375,1
21,88,0.0,1.0,0,4,80,0.0,1,1.0,1.0,1,2.0,2,1,2.0,1,67,0.23595505617977527,Low,3.6363636363636362,1
14,89,1.0,1.0,1,8,59,2.0,1,1.0,0.0,0,1.0,3,0,2.0,1,67,0.15555555555555556,Good,3.933333333333333,1
25,72,1.0,1.0,0,6,86,2.0,1,0.0,1.0,1,1.0,2,0,0.0,0,66,0.3424657534246575,Normal,3.3076923076923075,0
22,72,1.0,0.0,1,9,65,2.0,1,0.0,1.0,1,1.0,3,0,1.0,1,64,0.3013698630136986,Good,2.8260869565217392,0
22,91,1.0,0.0,0,4,81,1.0,1,2.0,0.0,0,0.0,3,0,2.0,1,68,0.2391304347826087,Low,3.5217391304347827,1
17,72,2.0,1.0,1,7,94,2.0,1,1.0,0.0,1,1.0,5,0,1.0,1,66,0.2328767123287671,Normal,5.222222222222222,1
23,83,2.0,1.0,0,5,74,1.0,1,3.0,0.0,1,0.0,2,0,2.0,1,69,0.27380952380952384,Low,3.0833333333333335,1
18,70,2.0,0.0,1,7,60,1.0,1,1.0,1.0,1,2.0,3,0,2.0,1,65,0.2535211267605634,Normal,3.1578947368421053,1
23,93,1.0,0.0,1,9,94,2.0,1,2.0,1.0,0,0.0,3,0,1.0,0,70,0.24468085106382978,Good,3.9166666666666665,1
9,64,1.0,0.0,1,10,68,0.0,1,0.0,1.0,0,0.0,3,0,2.0,1,57,0.13846153846153847,Oversleep,6.8,0
17,93,1.0,1.0,0,8,87,0.0,1,2.0,2.0,0,0.0,3,0,1.0,1,69,0.18085106382978725,Good,4.833333333333333,1
30,84,2.0,0.0,1,5,66,0.0,1,0.0,1.0,1,2.0,2,0,2.0,0,70,0.35294117647058826,Low,2.129032258064516,0
15,67,0.0,1.0,1,5,65,1.0,1,3.5,1.0,0,0.0,2,0,2.0,1,63,0.22058823529411764,Low,4.0625,1
16,82,1.0,1.0,0,7,82,1.0,1,1.0,1.0,1,1.0,3,0,1.0,0,66,0.1927710843373494,Normal,4.823529411764706,1
17,71,1.0,1.0,1,6,58,1.0,1,3.0,1.0,0,2.0,3,1,2.0,1,64,0.2361111111111111,Normal,3.2222222222222223,1
13,73,1.0,2.0,0,8,93,1.0,1,0.0,2.0,1,1.0,3,0,2.0,0,65,0.17567567567567569,Good,6.642857142857143,0
7,74,2.0,1.0,0,10,69,2.0,1,1.0,2.0,1,2.0,4,0,2.0,1,64,0.09333333333333334,Oversleep,8.625,1
19,63,1.0,0.0,1,6,51,2.0,1,2.0,1.0,1,1.0,4,0,2.0,1,62,0.296875,Normal,2.55,1
21,99,2.0,1.0,1,6,65,0.0,1,1.0,1.0,0,2.0,2,0,0.0,0,71,0.21,Normal,2.9545454545454546,1
20,61,1.0,2.0,0,5,89,1.0,1,1.0,1.0,1,1.0,2,0,0.0,0,64,0.3225806451612903,Low,4.238095238095238,1
19,86,2.0,2.0,1,7,93,2.0,1,1.0,1.0,1,1.0,2,0,2.0,1,72,0.21839080459770116,Normal,4.65,1
20,75,1.0,1.0,0,7,78,1.0,1,0.0,0.0,1,0.0,2,0,2.0,0,64,0.2631578947368421,Normal,3.7142857142857144,0
26,86,1.0,0.0,1,7,65,1.0,1,2.0,2.0,0,1.0,4,0,1.0,1,71,0.2988505747126437,Normal,2.4074074074074074,1
19,74,1.0,1.0,1,8,76,2.0,1,3.5,1.0,1,1.0,4,1,2.0,0,68,0.25333333333333335,Good,3.8,1
17,87,1.0,1.0,1,8,92,1.0,0,3.0,2.0,1,0.0,2,0,2.0,1,68,0.19318181818181818,Good,5.111111111111111,1
18,89,1.0,1.0,0,7,66,1.0,1,2.0,1.0,1,2.0,3,0,1.0,1,68,0.2,Normal,3.473684210526316,1
23,88,1.0,1.0,0,7,69,1.0,1,3.0,0.0,1,0.0,3,0,2.0,1,69,0.25842696629213485,Normal,2.875,1
28,65,0.0,1.0,1,7,77,2.0,1,1.0,0.0,1,2.0,3,0,2.0,1,67,0.42424242424242425,Normal,2.6551724137931036,1
16,86,1.0,0.0,0,7,94,0.0,1,0.0,0.0,0,2.0,4,0,2.0,1,66,0.1839080459770115,Normal,5.529411764705882,0
21,71,1.0,1.0,1,6,79,1.0,1,1.0,0.0,0,1.0,4,0,0.0,1,65,0.2916666666666667,Normal,3.590909090909091,1
22,61,1.0,2.0,0,5,60,2.0,1,0.0,2.0,0,1.0,2,0,1.0,1,63,0.3548387096774194,Low,2.608695652173913,0
14,77,2.0,0.0,0,7,54,1.0,1,1.0,1.0,1,0.0,2,0,1.0,1,62,0.1794871794871795,Normal,3.6,1
20,77,2.0,2.0,0,6,55,1.0,1,1.0,2.0,0,1.0,1,0,2.0,1,67,0.2564102564102564,Normal,2.619047619047619,1
11,79,1.0,1.0,1,8,98,1.0,1,2.0,0.0,1,1.0,4,0,2.0,0,65,0.1375,Good,8.166666666666666,1
9,88,1.0,1.0,1,7,91,1.0,1,1.0,0.0,1,0.0,3,0,2.0,0,66,0.10112359550561797,Normal,9.1,1
22,72,0.0,2.0,0,7,88,1.0,0,2.0,1.0,1,2.0,4,0,2.0,0,66,0.3013698630136986,Normal,3.8260869565217392,1
18,73,1.0,1.0,1,8,75,1.0,1,0.0,2.0,1,1.0,1,1,2.0,0,64,0.24324324324324326,Good,3.9473684210526314,0
21,62,2.0,1.0,1,5,84,1.0,1,3.5,0.0,1,2.0,4,0,2.0,0,67,0.3333333333333333,Low,3.8181818181818183,1
